Effective Oceanic Angular Momentum Functions (OAM)

File name                    : ESMGFZ_OAM_v1.0_03h_1992.asc
File contents                : effective angular momentum functions from oceanic mass and motion terms
File units                   : dimensionless earth rotation excitation functions
Issue date                   : 2017-08-16
Version number               : v1.0
 
References                   : Dobslaw, H., R. Dill, A. Groetzsch, A. Brzezinski, and M. Thomas (2010), 
                               Seasonal polar motion excitation from numerical models of atmosphere, ocean, 
                               and continental hydrosphere, J. Geophys. Res., doi:10.1029/2009JB007127
 
Contact                      : Henryk Dobslaw, dobslaw@gfz-potsdam.de
Affiliation                  : Deutsches GeoForschungsZentrum GFZ
                               Dep. 1: Geodesy and Remote Sensing
                               Sec. 1.3: Earth System Modelling
                               Telegrafenberg
                               14473 Potsdam, Germany
 
Temporal domain              : 01.01.1992, 00:00 UTC until 31.12.1992, 21:00 UTC
Temporal resolution          : 3h 
Number of data records       : 2928
Subtracted mean values       : mean from 2003-01-01 to 2014-12-31
                               7.152098599129423e-17   1.847667664741510e-17   3.794620422326981e-20  -3.220254498203050e-08   8.226002041060833e-08   3.462197020095727e-09
 
Numerical model              : MPIOM (Max-Planck-Institute Ocean Model)
Horizontal domain            : global
Horizontal resolution        : 1.0 x 1.0 degree
 
Model forcing                : 3h ECMWF operational data
Correction                   : Oceanic pressure tides are subtracted, global mass (Greatbatch) correction applied
 
Data assimilated             : None

Notes : These AAMs are part of a set of consistently processed Earth rotation excitation 
        function (AAM, OAM, HAM). The ocean model MPIOM and the hydrological model LSDM were
        forced consistently with operational analysis data from the ECMWF.

-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
YYYY MM DD HH    MJD          OAM mass term                                                           OAM motion term
                              x-component             y-component             z-component             x-component             y-component             z-component

1992 01 01 00 48622.0	  2.643659577561456e-08  -8.620704093301003e-09  -4.791132019410980e-10  -1.147470139846714e-07  -1.434173730977542e-08  -2.830250614020698e-10
1992 01 01 03 48622.125	  2.115483760743138e-08  -3.889081378774481e-08  -4.472635300739997e-10  -1.053241423758109e-07  -5.855238905766330e-08  -3.311938738527608e-10
1992 01 01 06 48622.250	  2.383212612456632e-08  -6.580138694820430e-08  -3.954643878666452e-10  -5.052277418840851e-08  -7.137811593827853e-08  -3.222209759920560e-10
1992 01 01 09 48622.375	  2.804508878898881e-08  -7.362610745923710e-08  -3.233787854668706e-10   2.989419751616088e-10  -1.420136839056572e-07  -2.492435015784808e-10
1992 01 01 12 48622.500	  3.496415348532520e-08  -6.688514207691617e-08  -2.522726121728905e-10   5.760721404727928e-09  -2.031287712540122e-07  -1.724779924484209e-10
1992 01 01 15 48622.625	  4.331398920356202e-08  -5.639063737886078e-08  -2.162004337939370e-10  -5.094957111356764e-09  -2.373291828490907e-07  -1.327609448740128e-10
1992 01 01 18 48622.750	  5.812106495623123e-08  -6.027100570985262e-08  -1.867923699960258e-10  -2.465664224832151e-08  -2.476857693384454e-07  -1.457939776784718e-10
1992 01 01 21 48622.875	  7.134999304662396e-08  -6.811112496763834e-08  -1.791710219494195e-10  -7.346268806135060e-08  -2.849353283802477e-07  -2.003409319855180e-10
1992 01 02 00 48623.0	  8.546788960070699e-08  -7.160044629294208e-08  -2.041572999147450e-10  -1.125944808114506e-07  -2.969311204197251e-07  -2.440333014544572e-10
1992 01 02 03 48623.125	  8.216793686371577e-08  -7.787885811551334e-08  -2.230626267479122e-10  -1.203291483301566e-07  -2.950471558356780e-07  -2.512872318181940e-10
1992 01 02 06 48623.250	  7.938189889469835e-08  -7.803681372875300e-08  -2.012161239907330e-10  -1.176453824850248e-07  -2.338096511954205e-07  -2.043800121640731e-10
1992 01 02 09 48623.375	  8.580375354037258e-08  -7.154380033064909e-08  -1.762319663535105e-10  -1.475226217185440e-07  -1.934427193686406e-07  -1.696874508366420e-10
1992 01 02 12 48623.500	  9.933684883231105e-08  -7.431386895802870e-08  -1.762264130687037e-10  -1.892223062287082e-07  -1.868756760398019e-07  -1.609157824713412e-10
1992 01 02 15 48623.625	  1.006433741762760e-07  -7.348441513117858e-08  -1.703712237582783e-10  -1.821072239656272e-07  -1.347743628227668e-07  -1.503454076003830e-10
1992 01 02 18 48623.750	  9.080577333490543e-08  -5.684683749610193e-08  -1.553764870172211e-10  -1.510036158587549e-07  -3.373385982877898e-08  -1.294656197054880e-10
1992 01 02 21 48623.875	  7.047576223067271e-08  -3.836917801587464e-08  -1.847915598320845e-10  -1.484270592773641e-07   1.974570933811927e-09  -1.246948925132022e-10
1992 01 03 00 48624.0	  5.309835905651125e-08  -2.522906768022445e-08  -2.337838687051768e-10  -1.468072471556232e-07  -1.848882327735392e-09  -7.837358335563913e-11
1992 01 03 03 48624.125	  4.512526445036911e-08  -1.408170991234051e-08  -2.286787436795233e-10  -1.264015023334767e-07   4.673960127913828e-08  -2.181600290226017e-11
1992 01 03 06 48624.250	  4.203469849708616e-08  -6.124930824085584e-09  -2.207233361072002e-10  -9.773515306355780e-08   8.606241886723978e-08   2.416129930921408e-11
1992 01 03 09 48624.375	  3.683832725125843e-08  -1.056309261783150e-08  -2.264716908619491e-10  -7.547314252049411e-08   1.156501644749979e-07   3.250615256438308e-11
1992 01 03 12 48624.500	  3.204251241768014e-08  -2.180349106928511e-08  -2.367409088772840e-10  -3.955995893825284e-08   1.155015560790754e-07   8.492561540032113e-12
1992 01 03 15 48624.625	  3.296104802569646e-08  -1.789482526481947e-08  -2.593504137900255e-10  -1.157303527207179e-09   1.219655890740741e-07  -3.017515239003963e-12
1992 01 03 18 48624.750	  3.757906942209220e-08  -8.694226356537635e-09  -2.933929794854195e-10   5.936942913142604e-08   1.963090408261688e-07  -1.669462260615885e-11
1992 01 03 21 48624.875	  2.941778272591246e-08  -1.484874270355550e-09  -3.405160672699393e-10   1.073585122425091e-07   2.488473980411728e-07  -9.861651229429108e-11
1992 01 04 00 48625.0	  8.702032536277152e-09   1.028326747040398e-08  -3.884050582053476e-10   1.420767857506745e-07   2.322761533663477e-07  -1.540723304758628e-10
1992 01 04 03 48625.125	 -1.092217865261197e-08   2.404249189786918e-08  -4.204540728483377e-10   1.483972263811618e-07   1.849298250360401e-07  -1.885296455363120e-10
1992 01 04 06 48625.250	 -1.282805981448050e-08   2.809062900543978e-08  -4.343881302567057e-10   1.633706019326224e-07   1.686550241775697e-07  -1.498985435606670e-10
1992 01 04 09 48625.375	 -2.300025326965041e-08   3.381324556161215e-08  -4.351132565520956e-10   1.434509197165528e-07   1.246716927957197e-07  -1.240578403179711e-10
