Effective Oceanic Angular Momentum Functions (OAM)

File name                    : ESMGFZ_OAM_v1.0_03h_1982.asc
File contents                : effective angular momentum functions from oceanic mass and motion terms
File units                   : dimensionless earth rotation excitation functions
Issue date                   : 2017-08-16
Version number               : v1.0
 
References                   : Dobslaw, H., R. Dill, A. Groetzsch, A. Brzezinski, and M. Thomas (2010), 
                               Seasonal polar motion excitation from numerical models of atmosphere, ocean, 
                               and continental hydrosphere, J. Geophys. Res., doi:10.1029/2009JB007127
 
Contact                      : Henryk Dobslaw, dobslaw@gfz-potsdam.de
Affiliation                  : Deutsches GeoForschungsZentrum GFZ
                               Dep. 1: Geodesy and Remote Sensing
                               Sec. 1.3: Earth System Modelling
                               Telegrafenberg
                               14473 Potsdam, Germany
 
Temporal domain              : 01.01.1982, 00:00 UTC until 31.12.1982, 21:00 UTC
Temporal resolution          : 3h 
Number of data records       : 2920
Subtracted mean values       : mean from 2003-01-01 to 2014-12-31
                               7.152098599129423e-17   1.847667664741510e-17   3.794620422326981e-20  -3.220254498203050e-08   8.226002041060833e-08   3.462197020095727e-09
 
Numerical model              : MPIOM (Max-Planck-Institute Ocean Model)
Horizontal domain            : global
Horizontal resolution        : 1.0 x 1.0 degree
 
Model forcing                : 3h ECMWF operational data
Correction                   : Oceanic pressure tides are subtracted, global mass (Greatbatch) correction applied
 
Data assimilated             : None

Notes : These AAMs are part of a set of consistently processed Earth rotation excitation 
        function (AAM, OAM, HAM). The ocean model MPIOM and the hydrological model LSDM were
        forced consistently with operational analysis data from the ECMWF.

-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
YYYY MM DD HH    MJD          OAM mass term                                                           OAM motion term
                              x-component             y-component             z-component             x-component             y-component             z-component

1982 01 01 00 44970.0	  7.442449017084503e-08   4.120268088672564e-08  -2.850230534183832e-10   3.641682865474430e-08  -8.953458523113436e-08  -2.410611999643038e-10
1982 01 01 03 44970.125	  9.373970678096740e-08   2.157127042207142e-08  -2.548529044452509e-10   5.607144408811225e-08  -3.884518205221134e-08  -2.759468553013442e-10
1982 01 01 06 44970.250	  9.608921457262020e-08   1.081779330032027e-08  -2.186110029972707e-10   6.251295236206238e-08  -4.029427477096501e-08  -2.818133030341639e-10
1982 01 01 09 44970.375	  9.729685647458776e-08   1.001755748078330e-08  -1.985308598785920e-10   4.545332235895508e-08  -7.707946220311533e-08  -2.904382346451761e-10
1982 01 01 12 44970.500	  9.172898704029882e-08   1.312470388738877e-08  -1.797424925441740e-10   1.813168315005076e-08  -9.774868474985048e-08  -2.836980711630449e-10
1982 01 01 15 44970.625	  7.492015909672180e-08   1.224026904432506e-08  -1.674611813868195e-10   1.899403227349583e-08  -4.455295747898646e-08  -2.677552056585060e-10
1982 01 01 18 44970.750	  6.688791666238177e-08   1.775603935119509e-08  -1.324754518075186e-10   8.956136510449557e-09  -2.214445410503659e-08  -2.612060857552171e-10
1982 01 01 21 44970.875	  6.468514792915007e-08   3.686843746260393e-08  -1.036059536142520e-10  -4.689814176326696e-08  -2.849331014050675e-08  -2.542550163566491e-10
1982 01 02 00 44971.0	  6.551265309573314e-08   4.594643116818383e-08  -1.032315483483651e-10  -7.736025710980689e-08   3.689377767467197e-08  -2.700707934396429e-10
1982 01 02 03 44971.125	  5.466124227343660e-08   3.801911894178747e-08  -1.272252113931927e-10  -5.206584898151865e-08   8.231233348494916e-08  -2.691090503129388e-10
1982 01 02 06 44971.250	  3.602444777429311e-08   2.986531310932695e-08  -1.695911166090153e-10  -6.460954995878018e-08   6.231477946161677e-08  -2.136939986431400e-10
1982 01 02 09 44971.375	  2.150692591570598e-08   1.850319181652194e-08  -2.164253141710430e-10  -9.697426210678190e-08   1.479775550804452e-08  -1.620476160532690e-10
1982 01 02 12 44971.500	  2.108702277914416e-08   2.146396595203811e-09  -2.571361276863652e-10  -9.907654923861282e-08  -3.915586048429771e-09  -1.296314892819219e-10
1982 01 02 15 44971.625	  2.850241507051834e-08  -5.755300992250704e-09  -2.855068989264762e-10  -6.284891671003759e-08   4.134381977094808e-08  -8.655852107304494e-11
1982 01 02 18 44971.750	  3.155798815303231e-08  -8.848540134582439e-09  -3.150421217067966e-10  -3.130771215860031e-08   5.924840670565196e-08  -9.172910673004380e-11
1982 01 02 21 44971.875	  3.006667725250872e-08  -1.919286645293769e-08  -3.048933578772697e-10  -2.008207140194280e-08   2.265355307737227e-08  -1.493365576122660e-10
1982 01 03 00 44972.0	  3.886798548885995e-08  -2.949749594867746e-08  -2.936268785515568e-10  -2.117847665853599e-09   4.090479689787628e-08  -2.023020747275319e-10
1982 01 03 03 44972.125	  4.628361000693760e-08  -3.511059028777161e-08  -3.299724487736616e-10   7.670196090300960e-09   6.768521051052978e-08  -2.169153789177440e-10
1982 01 03 06 44972.250	  4.247136059897186e-08  -4.259518128848629e-08  -3.827151412585127e-10   1.719930590418122e-08   8.654499507639388e-08  -2.568964467834560e-10
1982 01 03 09 44972.375	  2.709623692963944e-08  -5.287568273170706e-08  -4.310333213053698e-10   6.351757871343954e-08   7.304025959723128e-08  -3.304932897466331e-10
1982 01 03 12 44972.500	  1.297985043486555e-08  -5.983813880670014e-08  -4.394245971803710e-10   1.093457778797999e-07   2.777451566427677e-08  -3.742462502056980e-10
1982 01 03 15 44972.625	 -1.591155621069684e-09  -5.438376353971697e-08  -4.188427384134188e-10   1.414188553894670e-07   3.377483266033117e-08  -4.137763227019581e-10
1982 01 03 18 44972.750	 -1.022499351022199e-08  -4.374049745631619e-08  -4.256922118218396e-10   1.669118409043280e-07   2.310434955593357e-08  -4.610113842873108e-10
1982 01 03 21 44972.875	 -2.678933735441894e-08  -3.895799741306407e-08  -4.193555740490737e-10   1.534242319224315e-07  -3.230994553003572e-08  -5.198371458824720e-10
1982 01 04 00 44973.0	 -3.743083502378285e-08  -3.420058233004961e-08  -3.645217740198514e-10   1.344622541957847e-07  -6.422997773614017e-08  -5.412770369946639e-10
1982 01 04 03 44973.125	 -3.228551120968423e-08  -2.072310401217650e-08  -3.204254974995155e-10   1.486242242961187e-07  -3.740950660693787e-08  -4.668259732265079e-10
1982 01 04 06 44973.250	 -2.875525284514474e-08  -2.132557790949109e-08  -3.271659413086209e-10   1.279676712469005e-07  -5.908761619445587e-08  -3.571210700515111e-10
1982 01 04 09 44973.375	 -2.529003959209934e-08  -3.261720647030187e-08  -3.161278975365424e-10   1.189891795161991e-07  -1.092861111879520e-07  -2.980249419914438e-10
1982 01 04 12 44973.500	 -1.799175287046038e-08  -4.504970198038413e-08  -2.554821412131085e-10   1.313318704844881e-07  -1.008381690453898e-07  -2.493765124135110e-10
1982 01 04 15 44973.625	 -1.582087384093664e-08  -5.419091237903151e-08  -2.120315744933523e-10   1.597020617072313e-07  -5.952221435345261e-08  -1.677571699074809e-10
1982 01 04 18 44973.750	 -2.302018534829469e-08  -6.095553546233426e-08  -1.976085918841546e-10   1.535410216865724e-07  -7.521672306290166e-08  -9.105462568153379e-11
1982 01 04 21 44973.875	 -2.838243970606332e-08  -6.027360017515367e-08  -1.784945162461789e-10   1.296501356071540e-07  -8.442847900765823e-08  -6.941786801573203e-11
1982 01 05 00 44974.0	 -3.785065774707414e-08  -5.921589902177201e-08  -1.535981735356950e-10   1.404445828914575e-07  -5.994084541829797e-08  -1.114953195179209e-10
1982 01 05 03 44974.125	 -5.046946194514336e-08  -5.585807638658111e-08  -1.649140333499272e-10   1.455330773658699e-07  -1.229023500112011e-08  -1.598144200571759e-10
1982 01 05 06 44974.250	 -6.000396058201136e-08  -5.439892737619471e-08  -2.127285502936588e-10   9.399405902867470e-08   5.489725219425804e-09  -1.936172404665531e-10
1982 01 05 09 44974.375	 -5.898536490040848e-08  -6.304765572889501e-08  -2.597279933955352e-10   5.968470647618619e-08   1.830278001768796e-08  -2.146364939893770e-10
1982 01 05 12 44974.500	 -5.269510159506926e-08  -7.316793825825284e-08  -2.839725854441710e-10   4.557744097890424e-08   4.243646009863988e-08  -2.333580666928831e-10
1982 01 05 15 44974.625	 -5.674555435563658e-08  -7.253204560842790e-08  -2.788467273617172e-10   5.068100629654651e-08   6.079860862907536e-08  -2.046912057829119e-10
1982 01 05 18 44974.750	 -5.926654975505250e-08  -6.201537559766892e-08  -2.779796660252385e-10   2.499421682024897e-08   3.725264145580386e-08  -1.134845196290672e-10
1982 01 05 21 44974.875	 -6.623373878940984e-08  -4.018096758069921e-08  -2.416198894587314e-10  -1.401909357506533e-08   1.401088970737254e-08  -3.241002830516382e-11
1982 01 06 00 44975.0	 -8.413967333565899e-08  -1.918527984360797e-08  -1.808749943533906e-10  -6.639465565348240e-08  -3.135277574199354e-09   3.901276939652706e-11
1982 01 06 03 44975.125	 -1.036038920970745e-07  -6.171492603625625e-09  -1.823792023045448e-10  -1.155493908448515e-07  -6.805817202050153e-09   1.061376765938020e-10
1982 01 06 06 44975.250	 -1.130132809455695e-07  -1.992118447005094e-09  -2.134928746085996e-10  -1.722911812789543e-07  -2.087765503288397e-08   1.801462821341860e-10
1982 01 06 09 44975.375	 -1.174365514504150e-07  -2.008049862034928e-09  -2.121362917953596e-10  -1.704881470093185e-07   1.656723801238935e-08   2.229189340440789e-10
1982 01 06 12 44975.500	 -1.165524114146750e-07  -5.694720882247239e-09  -1.933178211439922e-10  -1.372249506747578e-07   5.829193726475158e-08   2.194686577473569e-10
1982 01 06 15 44975.625	 -1.132722568995603e-07  -8.998385792082136e-09  -2.018820245884860e-10  -8.111678241056140e-08   1.388042608578205e-07   2.116351836751870e-10
1982 01 06 18 44975.750	 -9.894177654257324e-08  -1.825827851858385e-08  -2.191222932226758e-10  -4.060951413530468e-08   1.859436949542958e-07   2.243223895009702e-10
1982 01 06 21 44975.875	 -9.031062592733701e-08  -3.210933300991382e-08  -2.355779410854054e-10   4.463639411456661e-08   1.561884468765726e-07   2.124909922446841e-10
1982 01 07 00 44976.0	 -8.027961216765843e-08  -2.719855461326759e-08  -2.368902097852974e-10   1.340329482526335e-07   1.371262479792032e-07   1.868826591511952e-10
1982 01 07 03 44976.125	 -7.330134172591884e-08  -4.943538358050080e-09  -2.356535655222111e-10   1.954254033859933e-07   1.046839445582209e-07   1.699595406204728e-10
1982 01 07 06 44976.250	 -6.253252072767881e-08   2.104831890195627e-08  -2.251885346037312e-10   2.105883049261675e-07   8.825446452422736e-08   1.677631371374159e-10
1982 01 07 09 44976.375	 -6.433124123231219e-08   5.257596908930100e-08  -1.998630339802827e-10   1.823470236747150e-07   3.080864359732087e-08   1.383494228002702e-10
1982 01 07 12 44976.500	 -6.139906715943006e-08   7.715814874100792e-08  -1.879136543869943e-10   1.064665323176368e-07  -8.865886968534620e-08   9.389389455875007e-11
1982 01 07 15 44976.625	 -3.946722705001552e-08   9.018883990231020e-08  -1.990287785286001e-10   2.336445218549104e-08  -1.324623347131755e-07   9.942343374640794e-11
1982 01 07 18 44976.750	 -1.879150134840446e-08   9.665239120016688e-08  -2.062182306939160e-10  -3.485963528063888e-08  -1.001332083062673e-07   1.266835327817600e-10
1982 01 07 21 44976.875	 -6.694381084728665e-09   9.331655670106161e-08  -1.887968059809251e-10  -9.658349493160710e-08  -5.369837936020011e-08   9.218511080284186e-11
1982 01 08 00 44977.0	 -2.341565846875213e-09   8.185103173556925e-08  -1.821156017093942e-10  -1.497481271460904e-07   2.487998742908558e-09   1.015985989957003e-11
1982 01 08 03 44977.125	 -1.207196115650902e-09   7.060702879671740e-08  -2.085173342894382e-10  -1.993905771415334e-07   2.562961845239066e-08  -9.369164990304867e-12
1982 01 08 06 44977.250	  1.362817897636913e-09   5.265960742774335e-08  -2.455580251003532e-10  -1.863200943178613e-07   1.155049738431110e-07   5.504776556445606e-11
1982 01 08 09 44977.375	 -1.411956670098256e-08   5.003597308089059e-08  -2.621807842402136e-10  -1.339397289826545e-07   1.866297991014304e-07   8.252417689630197e-11
1982 01 08 12 44977.500	 -3.538728192906454e-08   5.463344690997299e-08  -2.774170718179284e-10  -1.259346023344205e-07   1.809977178571002e-07   8.763797168762027e-12
1982 01 08 15 44977.625	 -5.282264561908093e-08   5.097467533249506e-08  -3.240862940899413e-10  -1.041996036674631e-07   1.981146750709927e-07  -3.803983283904999e-11
1982 01 08 18 44977.750	 -6.880349946301069e-08   4.814179834850266e-08  -3.579996602300509e-10  -6.646224465173633e-08   2.346303909024587e-07  -2.782757971156819e-11
1982 01 08 21 44977.875	 -6.757428477271509e-08   5.670246699914210e-08  -3.524507807005786e-10  -6.654574029492316e-08   2.172135394152709e-07  -5.329886992325702e-11
1982 01 09 00 44978.0	 -5.427128903690644e-08   5.580011368106007e-08  -3.560872933646243e-10  -9.070436363650300e-08   1.322139133423925e-07  -1.259783306561368e-10
1982 01 09 03 44978.125	 -3.900508217919548e-08   3.711111109157166e-08  -3.841766058430514e-10  -9.609407717454231e-08   5.838381465296206e-08  -1.254070148304511e-10
1982 01 09 06 44978.250	 -1.327648725841121e-08   9.996431538350859e-09  -4.139498890646113e-10  -4.715851878010660e-08   3.530184072988907e-08  -7.087122637981188e-11
1982 01 09 09 44978.375	  1.109785224484488e-09  -6.965405967846491e-09  -4.318086077658766e-10   1.713437409044769e-08   5.705158040607916e-08  -8.924922129859882e-11
1982 01 09 12 44978.500	 -5.131508718450538e-09  -7.485578524937803e-09  -4.185915441639895e-10   5.177374680797147e-08   7.965695940193948e-08  -1.656306085936569e-10
1982 01 09 15 44978.625	 -2.638197619503343e-08  -5.178926540805673e-09  -4.172181526274460e-10   8.783440267883491e-08   9.586461984601288e-08  -2.146264962426742e-10
1982 01 09 18 44978.750	 -4.356298170738159e-08  -7.235984721598103e-10  -4.539636618266034e-10   1.307066141197345e-07   1.050314296206942e-07  -1.764387327684480e-10
