Effective Oceanic Angular Momentum Functions (OAM)

File name                    : ESMGFZ_OAM_v1.0_03h_1991.asc
File contents                : effective angular momentum functions from oceanic mass and motion terms
File units                   : dimensionless earth rotation excitation functions
Issue date                   : 2017-08-16
Version number               : v1.0
 
References                   : Dobslaw, H., R. Dill, A. Groetzsch, A. Brzezinski, and M. Thomas (2010), 
                               Seasonal polar motion excitation from numerical models of atmosphere, ocean, 
                               and continental hydrosphere, J. Geophys. Res., doi:10.1029/2009JB007127
 
Contact                      : Henryk Dobslaw, dobslaw@gfz-potsdam.de
Affiliation                  : Deutsches GeoForschungsZentrum GFZ
                               Dep. 1: Geodesy and Remote Sensing
                               Sec. 1.3: Earth System Modelling
                               Telegrafenberg
                               14473 Potsdam, Germany
 
Temporal domain              : 01.01.1991, 00:00 UTC until 31.12.1991, 21:00 UTC
Temporal resolution          : 3h 
Number of data records       : 2920
Subtracted mean values       : mean from 2003-01-01 to 2014-12-31
                               7.152098599129423e-17   1.847667664741510e-17   3.794620422326981e-20  -3.220254498203050e-08   8.226002041060833e-08   3.462197020095727e-09
 
Numerical model              : MPIOM (Max-Planck-Institute Ocean Model)
Horizontal domain            : global
Horizontal resolution        : 1.0 x 1.0 degree
 
Model forcing                : 3h ECMWF operational data
Correction                   : Oceanic pressure tides are subtracted, global mass (Greatbatch) correction applied
 
Data assimilated             : None

Notes : These AAMs are part of a set of consistently processed Earth rotation excitation 
        function (AAM, OAM, HAM). The ocean model MPIOM and the hydrological model LSDM were
        forced consistently with operational analysis data from the ECMWF.

-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
YYYY MM DD HH    MJD          OAM mass term                                                           OAM motion term
                              x-component             y-component             z-component             x-component             y-component             z-component

1991 01 01 00 48257.0	 -1.175168965203927e-08  -5.714395804444956e-08  -3.727376144997782e-10   4.344218183168923e-08  -5.306432757264647e-10   1.432663909721021e-10
1991 01 01 03 48257.125	 -3.669503245310830e-08  -4.296407261724320e-08  -3.394836136385339e-10   1.118239071273788e-08  -7.364059749431940e-08   2.106532050687358e-10
1991 01 01 06 48257.250	 -5.344948660355217e-08  -2.638711571325202e-08  -2.909472778345672e-10   1.441674515254366e-08  -4.556004032408578e-08   2.713225559331732e-10
1991 01 01 09 48257.375	 -6.249147729577110e-08  -1.286649603280084e-08  -2.231772470588614e-10   5.372719654902080e-08  -3.301601157047767e-08   2.243159216137859e-10
1991 01 01 12 48257.500	 -7.074465712618348e-08  -4.778744834636547e-09  -1.779785885801520e-10   5.226857967428919e-08  -3.257323535554694e-08   1.332257596064780e-10
1991 01 01 15 48257.625	 -7.362048086725656e-08  -4.985854945752887e-09  -1.667720729450016e-10   3.547282487131523e-08  -4.591618266720960e-08   8.998755993332294e-11
1991 01 01 18 48257.750	 -5.198424868067817e-08  -1.364507355423836e-08  -1.265361604660499e-10   3.660249821563890e-08  -2.937749651466311e-08   4.353115838141718e-11
1991 01 01 21 48257.875	 -1.600583485102894e-08  -1.852257818353674e-08  -8.550229445179205e-11   4.614571758010679e-08   7.944048059446318e-09  -4.648542550133318e-11
1991 01 02 00 48258.0	  6.331703379202948e-09  -1.397748013253781e-08  -1.008560877522042e-10   2.954004455139624e-08  -1.734804681002777e-08  -9.333757711041905e-11
1991 01 02 03 48258.125	  2.852020166444110e-08  -7.817117198867359e-09  -1.270422921295068e-10  -4.269538206733150e-09  -4.733583486164807e-08  -6.363985813800093e-11
1991 01 02 06 48258.250	  4.201427550364602e-08  -3.969590909373563e-09  -9.172482420367279e-11  -3.022461460951673e-08  -4.551049757059703e-08  -7.022002906383929e-12
1991 01 02 09 48258.375	  3.727852702530146e-08   3.975780238967262e-09  -1.406859680106992e-11  -2.169059175603203e-08  -2.587592002537345e-08  -2.644705562011813e-11
1991 01 02 12 48258.500	  1.927968131207100e-08   1.198787102684353e-08   4.222452733160459e-11  -6.177388795320543e-08  -7.185078974491092e-08  -4.813147617090598e-11
1991 01 02 15 48258.625	  5.623323686881578e-09   1.350636105539988e-08   6.485627107435012e-11  -1.031081152018081e-07  -1.089244087407463e-07  -4.979068469162804e-12
1991 01 02 18 48258.750	  8.863191905371739e-09   5.111402094519420e-09   7.695585585750663e-11  -9.819843381728091e-08  -5.784719664212371e-08   3.968061932616118e-11
