Effective Oceanic Angular Momentum Functions (OAM)

File name                    : ESMGFZ_OAM_v1.0_03h_1986.asc
File contents                : effective angular momentum functions from oceanic mass and motion terms
File units                   : dimensionless earth rotation excitation functions
Issue date                   : 2017-08-16
Version number               : v1.0
 
References                   : Dobslaw, H., R. Dill, A. Groetzsch, A. Brzezinski, and M. Thomas (2010), 
                               Seasonal polar motion excitation from numerical models of atmosphere, ocean, 
                               and continental hydrosphere, J. Geophys. Res., doi:10.1029/2009JB007127
 
Contact                      : Henryk Dobslaw, dobslaw@gfz-potsdam.de
Affiliation                  : Deutsches GeoForschungsZentrum GFZ
                               Dep. 1: Geodesy and Remote Sensing
                               Sec. 1.3: Earth System Modelling
                               Telegrafenberg
                               14473 Potsdam, Germany
 
Temporal domain              : 01.01.1986, 00:00 UTC until 31.12.1986, 21:00 UTC
Temporal resolution          : 3h 
Number of data records       : 2920
Subtracted mean values       : mean from 2003-01-01 to 2014-12-31
                               7.152098599129423e-17   1.847667664741510e-17   3.794620422326981e-20  -3.220254498203050e-08   8.226002041060833e-08   3.462197020095727e-09
 
Numerical model              : MPIOM (Max-Planck-Institute Ocean Model)
Horizontal domain            : global
Horizontal resolution        : 1.0 x 1.0 degree
 
Model forcing                : 3h ECMWF operational data
Correction                   : Oceanic pressure tides are subtracted, global mass (Greatbatch) correction applied
 
Data assimilated             : None

Notes : These AAMs are part of a set of consistently processed Earth rotation excitation 
        function (AAM, OAM, HAM). The ocean model MPIOM and the hydrological model LSDM were
        forced consistently with operational analysis data from the ECMWF.

-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
YYYY MM DD HH    MJD          OAM mass term                                                           OAM motion term
                              x-component             y-component             z-component             x-component             y-component             z-component

1986 01 01 00 46431.0	  1.533364340484497e-08   1.205899741752721e-07  -1.555832491938344e-10   6.829693837478317e-08   2.453734528186750e-07  -6.544767028127178e-11
1986 01 01 03 46431.125	  2.471430453966262e-09   1.187982906916934e-07  -1.640501379650174e-10   7.495494466444141e-08   1.622429763194484e-07  -7.430575742492684e-11
1986 01 01 06 46431.250	  1.009459848516439e-08   1.089075780610799e-07  -1.873058910241161e-10   7.809644697827675e-08   7.707092678937716e-08  -2.182202986767879e-11
1986 01 01 09 46431.375	  1.833444388320537e-08   1.088336554351723e-07  -1.379738936102141e-10   4.681950929877415e-08  -2.193615831065847e-08  -4.464684056563172e-12
1986 01 01 12 46431.500	  1.530512545629848e-08   1.016650076488360e-07  -8.494449533650843e-11  -3.719471917309039e-08  -7.252910152466979e-08  -5.954997966363794e-11
1986 01 01 15 46431.625	  1.342425153400639e-08   6.615024398438768e-08  -1.128154603193803e-10  -7.789359974046701e-08  -9.783422800948314e-08  -1.481588006728652e-10
1986 01 01 18 46431.750	  1.647582884262554e-08   2.653112194478653e-08  -1.279904889052581e-10  -7.147997462816571e-08  -1.017782791640452e-07  -2.249207005779861e-10
1986 01 01 21 46431.875	  1.315704940225200e-08   1.054534397762169e-08  -1.400438818752165e-10  -8.598284134584050e-08  -7.425214596374370e-08  -2.720500355898360e-10
1986 01 02 00 46432.0	 -1.438811581072427e-08   8.178088704710836e-09  -1.857536542767446e-10  -9.385955034956470e-08  -1.508021482191144e-08  -3.200386523680089e-10
1986 01 02 03 46432.125	 -4.866403672400670e-08   5.248220535658862e-09  -2.184263663552821e-10  -7.264083133943071e-08   1.775766757767237e-08  -3.693624800683610e-10
