Effective Atmospheric Angular Momentum Functions (AAM)

File name                    : ESMGFZ_AAM_v1.0_03h_1992.asc
File contents                : effective angular momentum functions from atmospheric mass and motion terms
File units                   : dimensionless earth rotation excitation functions
Issue date                   : 2017-08-16
Version number               : v1.0
 
References                   : Dobslaw, H., R. Dill, A. Groetzsch, A. Brzezinski, and M. Thomas (2010), 
                               Seasonal polar motion excitation from numerical models of atmosphere, ocean, 
                               and continental hydrosphere, J. Geophys. Res., doi:10.1029/2009JB007127
 
Contact                      : Henryk Dobslaw, dobslaw@gfz-potsdam.de
Affiliation                  : Deutsches GeoForschungsZentrum GFZ
                               Dep. 1: Geodesy and Remote Sensing
                               Sec. 1.3: Earth System Modelling
                               Telegrafenberg
                               14473 Potsdam, Germany
 
Temporal domain              : 01.01.1992, 00:00 UTC until 31.12.1992, 21:00 UTC
Temporal resolution          : 3h 
Number of data records       : 2928
Subtracted mean values       : mean from 2003-01-01 to 2014-12-31
                               -1.991162615023533e-13  -3.333353491031771e-13  -1.943277061004136e-14  -9.203219554984803e-10  -1.496376584857922e-08   2.734436408977633e-08
 
Data Source                  : 3h ECMWF operational analysis wind and surface pressure
Horizontal domain            : global
Horizontal resolution        : 0.5 x 0.5 degree (regular grid) 
Correction                   : Atm. surface pressure tides are subtracted, inverted barometer correction over ocean applied
 
Data assimilated             : None

Notes : These AAMs are part of a set of consistently processed Earth rotation excitation 
        function (AAM, OAM, HAM). The ocean model MPIOM and the hydrological model LSDM were
        forced consistently with operational analysis data from the ECMWF.

-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
YYYY MM DD HH    MJD          AAM mass term                                                           AAM motion term
                              x-component             y-component             z-component             x-component             y-component             z-component

1992 01 01 00 48622.0	 -1.077093978342856e-07  -3.059505741549881e-08  -3.736836869978021e-10   3.365946003013012e-08   1.031057810248042e-07   4.477428473302769e-09
1992 01 01 03 48622.125	 -1.121466201179172e-07  -2.813365939595906e-08  -3.327134907423111e-10   8.340951725202622e-08   9.772697654148249e-08   4.557385938849641e-09
1992 01 01 06 48622.250	 -1.128031282191892e-07  -3.421236148997713e-08  -2.904970973821252e-10   1.130529725492592e-07   9.469677314841310e-08   4.658144315476227e-09
1992 01 01 09 48622.375	 -1.115893743143963e-07  -4.475008360097406e-08  -2.654223698211214e-10   1.167351786204914e-07   5.089925747036748e-08   4.645710654182336e-09
1992 01 01 12 48622.500	 -1.138252533442867e-07  -4.300592566719141e-08  -2.305900334054374e-10   9.321347477133466e-08  -5.839807922741804e-10   4.596036363964709e-09
1992 01 01 15 48622.625	 -1.194808773178315e-07  -5.134927705652206e-08  -2.193669253225333e-10   9.028764937864785e-08  -2.276618799371938e-08   4.588665745073277e-09
1992 01 01 18 48622.750	 -1.215170474512046e-07  -5.869655264579538e-08  -2.031760422451050e-10   5.804571536686892e-08   3.176508053916641e-08   4.538904219035882e-09
1992 01 01 21 48622.875	 -1.231083120511486e-07  -7.160427434552835e-08  -1.859657032721879e-10  -9.908741954124651e-09   5.323152125109832e-08   4.519376245779321e-09
1992 01 02 00 48623.0	 -1.301909104822346e-07  -8.089358708010630e-08  -1.805183926488627e-10  -5.452686562780039e-09   6.139290882732868e-08   4.562666939022468e-09
1992 01 02 03 48623.125	 -1.362948277666402e-07  -9.301530715563958e-08  -1.658576593236615e-10   8.889554245328567e-09   6.059986995700133e-08   4.587746235345679e-09
1992 01 02 06 48623.250	 -1.395610138944870e-07  -1.073344686124142e-07  -1.440970141958525e-10   4.903892168582724e-08   6.035118786839248e-08   4.557337012325012e-09
1992 01 02 09 48623.375	 -1.423986802296654e-07  -1.273018789413393e-07  -1.508274309961406e-10   4.530736237838258e-08   6.905672103737718e-08   4.544445017710447e-09
1992 01 02 12 48623.500	 -1.466341170155423e-07  -1.391703392037664e-07  -1.490674949497340e-10   3.530836425976515e-08   5.990067840478328e-08   4.592594277189202e-09
1992 01 02 15 48623.625	 -1.469353215197584e-07  -1.540827906136301e-07  -1.609048272066051e-10   6.523092038867095e-08   3.749882405259013e-08   4.656476629505081e-09
1992 01 02 18 48623.750	 -1.404455826337091e-07  -1.668884984932307e-07  -1.739131861798484e-10   8.070141127564641e-08   1.812611889736970e-08   4.665196138112026e-09
1992 01 02 21 48623.875	 -1.369953587153625e-07  -1.720603945307307e-07  -1.882376587853403e-10   4.807004054389545e-08  -1.218630054893568e-08   4.700657589607022e-09
1992 01 03 00 48624.0	 -1.370386544437037e-07  -1.773415932970335e-07  -1.988341594555984e-10   4.821355225505197e-08  -2.886257292838176e-08   4.816275430466872e-09
1992 01 03 03 48624.125	 -1.354567762090647e-07  -1.809231806038672e-07  -2.099860168169865e-10   3.443515449861395e-08  -8.894957144712089e-09   4.888799781612252e-09
1992 01 03 06 48624.250	 -1.297478733491808e-07  -1.855242182608308e-07  -2.006713349233609e-10   1.988644288503299e-08   4.822092767799053e-08   4.965056661025088e-09
1992 01 03 09 48624.375	 -1.250710745641840e-07  -1.872106340748142e-07  -1.982133629671053e-10   1.287724563160110e-08   5.979318872809583e-08   5.056577014657311e-09
1992 01 03 12 48624.500	 -1.239350752359882e-07  -1.783372236822810e-07  -1.883599613664890e-10   4.772997837714203e-08   7.166483268803208e-08   5.147670319433890e-09
1992 01 03 15 48624.625	 -1.234674243847572e-07  -1.790929264221917e-07  -1.510168049148063e-10   5.661184185301380e-08   4.627677630058356e-08   5.263626012797341e-09
1992 01 03 18 48624.750	 -1.195961887611327e-07  -1.761023616256843e-07  -1.235879281904585e-10   2.354055457805905e-08   2.760788976889534e-08   5.344762358585250e-09
1992 01 03 21 48624.875	 -1.195914411180915e-07  -1.751886778398434e-07  -1.088634993053556e-10   3.093535272511729e-08   7.545749228633488e-08   5.417962314282066e-09
1992 01 04 00 48625.0	 -1.229877107046322e-07  -1.735095029126503e-07  -1.006740368036243e-10   7.833756564036684e-08   1.125820426726568e-07   5.527959049319772e-09
1992 01 04 03 48625.125	 -1.262663488052459e-07  -1.729659607261375e-07  -1.099470676727071e-10   5.338722437934403e-08   7.078688641617207e-08   5.572202815888717e-09
1992 01 04 06 48625.250	 -1.230633665275944e-07  -1.758204220586474e-07  -1.098332480082647e-10  -5.162421697192981e-08   6.287832262919097e-08   5.588330622489052e-09
1992 01 04 09 48625.375	 -1.179413123618101e-07  -1.721129723062186e-07  -9.481724711579366e-11  -6.987444190807496e-09   1.186093767088584e-07   5.648087339300236e-09
1992 01 04 12 48625.500	 -1.188412213866120e-07  -1.564210927849854e-07  -7.437873321890291e-11   6.145048524681949e-08   1.389000480529573e-07   5.706440412188827e-09
1992 01 04 15 48625.625	 -1.195276780167031e-07  -1.417145852762837e-07  -8.102852305683191e-11   9.827595076591319e-08   1.197853930798557e-07   5.701095139067633e-09
1992 01 04 18 48625.750	 -1.172530740936741e-07  -1.341656990149357e-07  -8.198535115652664e-11   6.119676267255411e-08   1.596453958314477e-07   5.677953768960727e-09
1992 01 04 21 48625.875	 -1.152090248051028e-07  -1.302300578032839e-07  -9.871779251509885e-11   7.688300338759603e-08   1.222032805924631e-07   5.712924265488672e-09
1992 01 05 00 48626.0	 -1.196131176508084e-07  -1.121295016057384e-07  -1.130893919749809e-10   1.143699616520958e-07   2.986307395932680e-08   5.758100732866716e-09
1992 01 05 03 48626.125	 -1.221404951670007e-07  -1.009628097090969e-07  -1.126286479415396e-10   7.700307196806456e-08   2.013237416182216e-08   5.705318425243391e-09
1992 01 05 06 48626.250	 -1.276318497931628e-07  -9.819651788165113e-08  -1.200201951595714e-10   5.405987183202796e-08   9.670580079339097e-08   5.682311613340062e-09
1992 01 05 09 48626.375	 -1.303593766871053e-07  -9.799321942418357e-08  -1.460854104118142e-10   8.269602838732262e-08   9.260281860676933e-08   5.759273373179708e-09
1992 01 05 12 48626.500	 -1.296726612116443e-07  -8.263054487572883e-08  -1.559016784637095e-10   1.092233710868103e-07   7.998535742287009e-08   5.789109519090921e-09
1992 01 05 15 48626.625	 -1.296729149790550e-07  -7.754887298440405e-08  -1.522410450462983e-10   1.529243370598739e-07   5.430638111075573e-08   5.788556662088591e-09
1992 01 05 18 48626.750	 -1.250098833868145e-07  -7.363338520437694e-08  -1.608599331354641e-10   1.497888487582467e-07   6.611731888532614e-08   5.872180245034167e-09
1992 01 05 21 48626.875	 -1.188763537515801e-07  -7.081578568754758e-08  -1.729572548981924e-10   1.171456737519584e-07   3.436040585767795e-08   5.956886899645788e-09
1992 01 06 00 48627.0	 -1.148828676823645e-07  -6.045544342423050e-08  -1.580234338039303e-10   1.178001565578425e-07  -2.429599430624864e-08   5.963410487004128e-09
1992 01 06 03 48627.125	 -1.098288705277959e-07  -5.318681356142560e-08  -1.289409722836053e-10   1.053028339225362e-07  -1.801054524781411e-08   5.904312469321198e-09
1992 01 06 06 48627.250	 -1.065264060624230e-07  -4.698433218046363e-08  -1.388982961888682e-10   1.044570216248803e-07   2.506235816004217e-08   5.942793282299911e-09
1992 01 06 09 48627.375	 -1.024007453796139e-07  -5.286993206684794e-08  -1.282247223191414e-10   6.650766182282002e-08   1.410216886188501e-09   6.007270328346312e-09
1992 01 06 12 48627.500	 -9.749919008524147e-08  -4.805226577353353e-08  -9.086688840697894e-11   3.966846550834209e-08  -3.826157934319548e-09   5.960924655416037e-09
1992 01 06 15 48627.625	 -9.740503196023261e-08  -4.256156315951408e-08  -6.181579512719816e-11   2.195600866249778e-08   2.202142197152596e-08   5.954798825757499e-09
1992 01 06 18 48627.750	 -9.466627709512574e-08  -4.239861219353871e-08  -5.441565866834809e-11   2.006205487682382e-08   8.457210615643133e-08   6.010837947945132e-09
1992 01 06 21 48627.875	 -9.242362432491179e-08  -5.303530433194443e-08  -6.262555962409306e-11   3.286789719572404e-08   1.015128145728749e-07   6.057193693129272e-09
1992 01 07 00 48628.0	 -8.766227953231950e-08  -5.605514272495158e-08  -5.022330707039837e-11   8.684217131801388e-08   8.605008141188413e-08   6.046896522337761e-09
1992 01 07 03 48628.125	 -8.680662269533895e-08  -6.043102471030857e-08  -4.026880603216548e-11   9.568550016996436e-08   2.917966998693055e-08   5.945871499980736e-09
1992 01 07 06 48628.250	 -8.708066467794381e-08  -6.604908749008728e-08  -4.596827342697963e-11   6.344430867996609e-08  -1.617644223396338e-09   5.869792278519920e-09
1992 01 07 09 48628.375	 -8.472541919910565e-08  -8.197483363745477e-08  -5.507094214117973e-11   1.278351036091990e-08  -2.164009498589745e-08   5.879003815548061e-09
1992 01 07 12 48628.500	 -8.556824284434174e-08  -8.610987499370535e-08  -5.881089115091668e-11  -2.356221995347355e-08  -1.508822280771872e-08   5.853001805922719e-09
1992 01 07 15 48628.625	 -8.588093712245965e-08  -9.008609846896780e-08  -3.757542156299820e-11  -8.283662653519105e-08   1.254213730800487e-08   5.757052088228278e-09
1992 01 07 18 48628.750	 -8.082211858490056e-08  -8.904507993473963e-08  -2.563733019457081e-11  -1.218879299198220e-07   8.142023065095333e-08   5.694417222149887e-09
1992 01 07 21 48628.875	 -7.696713405028375e-08  -9.840320963497706e-08  -3.654127789742554e-11  -9.936843219376992e-08   1.624156419067196e-07   5.703482744349499e-09
1992 01 08 00 48629.0	 -7.735645408791776e-08  -1.015108283016674e-07  -3.338828381715672e-11  -3.466213932321951e-09   2.030239909835573e-07   5.696045135423252e-09
1992 01 08 03 48629.125	 -8.186968730908353e-08  -1.062894803956094e-07   9.305987103392201e-12   4.462982392546168e-08   1.806455054336463e-07   5.825636185984449e-09
1992 01 08 06 48629.250	 -7.942678874386764e-08  -1.144279583408374e-07   3.804739000451968e-11   5.979833737958717e-08   1.547303200322040e-07   5.968526545753522e-09
1992 01 08 09 48629.375	 -7.576540219423064e-08  -1.256891760296028e-07   5.397986963754798e-11   7.935271387363868e-08   1.243114163185742e-07   5.971438337030140e-09
1992 01 08 12 48629.500	 -7.720614036149757e-08  -1.254345701244903e-07   7.978056729957788e-11   8.311126656818779e-08   8.074662576678385e-08   5.957351752592907e-09
1992 01 08 15 48629.625	 -7.781211612507106e-08  -1.254546709544431e-07   6.539664004551466e-11   4.471905934331626e-08   4.430580137481233e-08   5.835426838451642e-09
1992 01 08 18 48629.750	 -7.105632073370556e-08  -1.260254394543935e-07   3.924898035594253e-11  -3.397466555930506e-08   8.793231264035550e-08   5.801461483660897e-09
1992 01 08 21 48629.875	 -6.550705904694441e-08  -1.319788005879750e-07   3.452086331147337e-11  -5.451464363171414e-08   1.304140082207171e-07   5.839456854961566e-09
1992 01 09 00 48630.0	 -6.461043321767091e-08  -1.248287653128295e-07   5.900539891055839e-11   2.399446437571659e-09   1.322091131018537e-07   5.821228933159541e-09
1992 01 09 03 48630.125	 -6.288367469845282e-08  -1.284271379545688e-07   1.048647548931090e-10   6.557218407492329e-08   1.272536708391153e-07   5.914249531916457e-09
1992 01 09 06 48630.250	 -6.367820652121982e-08  -1.340297141446490e-07   1.384810986048471e-10   1.480735819667611e-07   1.164133685460183e-07   6.021414626755651e-09
1992 01 09 09 48630.375	 -6.584241887283845e-08  -1.452460536728543e-07   1.457951051495444e-10   1.372774479157786e-07   2.192618572013224e-08   6.027766279993339e-09
1992 01 09 12 48630.500	 -6.712965891565190e-08  -1.461766915987241e-07   1.682949443212221e-10   8.530923650215139e-08  -7.778986772292672e-08   6.014029471887110e-09
1992 01 09 15 48630.625	 -7.016115956468115e-08  -1.575212588353593e-07   2.229469248353046e-10   4.948817672834292e-08  -8.314966694603840e-08   5.955129909834078e-09
1992 01 09 18 48630.750	 -6.860218562582034e-08  -1.638401693096954e-07   2.675257162170285e-10   3.182985242571666e-08   1.422050164486561e-09   5.906622017823826e-09
1992 01 09 21 48630.875	 -7.107558746607619e-08  -1.686427370604368e-07   2.653088401910383e-10  -3.751672372529689e-08   1.890049573714243e-08   5.903861281509679e-09
1992 01 10 00 48631.0	 -7.191487263783843e-08  -1.687839203243971e-07   2.773081057410977e-10  -2.811281328495927e-08   2.321240884924539e-08   5.906462543960157e-09
1992 01 10 03 48631.125	 -7.501936014713891e-08  -1.767092615513678e-07   2.760873950671299e-10   2.805022745310566e-08   3.468742103981888e-08   5.923491481326377e-09
1992 01 10 06 48631.250	 -7.939613226890967e-08  -1.897828354470960e-07   2.553314064846168e-10   1.311166285200322e-07   2.883788503426482e-08   6.022452700576882e-09
1992 01 10 09 48631.375	 -8.184023677575900e-08  -1.991344668324893e-07   2.318722481169039e-10   1.045586286819475e-07   1.039281993592400e-08   6.082195977447643e-09
1992 01 10 12 48631.500	 -7.991590812938341e-08  -1.993801926305925e-07   2.373703264603198e-10   5.861401127485446e-08  -1.656934542946958e-08   6.065226572191691e-09
1992 01 10 15 48631.625	 -8.350974658401166e-08  -2.089066395082649e-07   1.957545336544609e-10   9.401692079209482e-08  -5.106194992034445e-08   6.119618594640527e-09
1992 01 10 18 48631.750	 -8.687313012907172e-08  -2.103296301417607e-07   1.503366477254286e-10   1.200373653625556e-07  -7.932911344007813e-08   6.188747579284710e-09
1992 01 10 21 48631.875	 -9.026771217407749e-08  -2.163114847978169e-07   1.155582091979282e-10   2.984422674245494e-08  -4.949393607452715e-08   6.252514619153096e-09
1992 01 11 00 48632.0	 -9.085323570194688e-08  -2.186630065018812e-07   9.931059712158638e-11  -1.671820761418188e-09  -1.640084698536533e-08   6.336245200517570e-09
1992 01 11 03 48632.125	 -8.753355111520520e-08  -2.146779311550670e-07   1.022008913554271e-10   1.677670001908629e-08  -8.232852203898910e-09   6.288613855949273e-09
1992 01 11 06 48632.250	 -8.332909922550765e-08  -2.043368932554290e-07   1.026445612612479e-10   3.398423483006644e-08  -8.118159909538388e-10   6.253530278720112e-09
1992 01 11 09 48632.375	 -7.624118942760646e-08  -1.998680617877339e-07   8.171568254083618e-11   1.837462416549922e-09   5.403893308164923e-08   6.316218210620660e-09
1992 01 11 12 48632.500	 -6.707909774420158e-08  -1.913571893275877e-07   7.289190263685598e-11   1.581829229751174e-08   8.543643166345886e-08   6.349980642182447e-09
1992 01 11 15 48632.625	 -5.486074308019143e-08  -1.802321316490983e-07   7.239972171332700e-11   5.985486791890018e-08   7.224447622835847e-08   6.410906176519062e-09
1992 01 11 18 48632.750	 -3.964612194057261e-08  -1.708872979715192e-07   6.875617954227271e-11   7.229146591066768e-08   5.325633602200079e-08   6.418313283677540e-09
1992 01 11 21 48632.875	 -2.880988306266602e-08  -1.659155241925459e-07   6.040990158784212e-11   7.485227822121471e-08   4.665078630529313e-08   6.401826323579557e-09
1992 01 12 00 48633.0	 -1.506008299611092e-08  -1.554850163193238e-07   3.363138485052454e-11   1.061440230706873e-07   1.461024990896461e-09   6.452362408831818e-09
1992 01 12 03 48633.125	 -4.816613727187935e-09  -1.525742704701098e-07   2.399982068631220e-11   2.832496850378055e-08  -4.499497849720603e-08   6.427516740617337e-09
1992 01 12 06 48633.250	  2.589667753015062e-09  -1.491416089680392e-07   1.090776671077573e-11  -6.827327251209183e-08  -2.504592947889507e-08   6.346825341792949e-09
1992 01 12 09 48633.375	  7.985435564593753e-09  -1.484501445788019e-07   1.683012210251543e-11  -5.490296572341214e-08   1.266571254602193e-08   6.325686148799107e-09
1992 01 12 12 48633.500	  1.444733305520306e-08  -1.420793542781016e-07   4.696661433567836e-12  -3.291512799808749e-08   4.202169309951131e-08   6.321866322669038e-09
1992 01 12 15 48633.625	  1.379604517213014e-08  -1.370379513455048e-07   5.406620008933063e-12  -7.554841033643634e-09   4.981894791575191e-08   6.268374860906351e-09
1992 01 12 18 48633.750	  1.659134403182974e-08  -1.375233512676215e-07  -5.186517310922831e-12   1.850203091218602e-08   9.652960213385518e-08   6.266864282017038e-09
1992 01 12 21 48633.875	  1.276909992241616e-08  -1.443662681861232e-07  -3.945203723054950e-11   6.566564962729362e-08   6.700668150212457e-08   6.297655911824122e-09
1992 01 13 00 48634.0	  1.313895073084601e-08  -1.374825045924285e-07  -5.133743791971269e-11   8.945773596249501e-08  -2.332030200598764e-08   6.303453554681609e-09
1992 01 13 03 48634.125	  9.079537057553591e-09  -1.349791159097929e-07  -4.182329273607272e-11   6.097747838895456e-08  -3.727450803321201e-08   6.227260568970580e-09
1992 01 13 06 48634.250	 -1.614677679692155e-09  -1.342610660103281e-07  -5.050730548457249e-11   5.595002860767980e-08   1.655817974931598e-08   6.151510234838237e-09
1992 01 13 09 48634.375	 -6.506900193596395e-09  -1.345431625265311e-07  -9.733337254973981e-11   3.916809180559890e-08  -3.893805070238803e-08   6.150042371060010e-09
1992 01 13 12 48634.500	 -9.711941084898225e-09  -1.232060754796028e-07  -1.182487439839227e-10  -1.200364879449347e-08  -7.167688561101248e-08   6.096519620827628e-09
1992 01 13 15 48634.625	 -1.923058454570498e-08  -1.126048064198442e-07  -1.543743646099088e-10  -5.698872139131599e-08  -1.262963324571574e-08   6.051418431356793e-09
1992 01 13 18 48634.750	 -2.414438174980933e-08  -1.074064818203483e-07  -1.805972268117885e-10  -6.080926284737622e-08   1.001255093041705e-07   6.024099165359698e-09
1992 01 13 21 48634.875	 -2.841668458741286e-08  -1.063580768285754e-07  -2.315820819870190e-10  -2.893646001215862e-08   1.153719830558147e-07   6.008085974536066e-09
1992 01 14 00 48635.0	 -3.184215245050520e-08  -1.019777316840279e-07  -2.580978487819912e-10   3.417641583322309e-08   1.060795089069003e-07   6.013737826136167e-09
1992 01 14 03 48635.125	 -3.674055696858802e-08  -1.028627560549192e-07  -2.744176090969085e-10   7.972433563500549e-08   1.054271008995696e-07   6.040186686038046e-09
1992 01 14 06 48635.250	 -4.458743254352975e-08  -1.012389713286166e-07  -3.022209626519926e-10   1.055481689535836e-07   9.690887861231122e-08   6.087134743906560e-09
1992 01 14 09 48635.375	 -4.811488808404240e-08  -1.068366379313520e-07  -3.214407026676811e-10   1.147906389024279e-07  -5.425783900701718e-09   6.104225492562131e-09
1992 01 14 12 48635.500	 -5.351196784926986e-08  -1.035916824575991e-07  -3.228459929426099e-10   9.286269955970171e-08  -6.191290575900386e-08   6.068986351209471e-09
1992 01 14 15 48635.625	 -5.600563822818676e-08  -1.056002529192772e-07  -3.530673078780974e-10   8.211637516725587e-09  -9.420507700482878e-08   5.933266805988046e-09
1992 01 14 18 48635.750	 -5.854530728348524e-08  -1.080782522296850e-07  -3.686523759740602e-10  -3.734398675189488e-08  -5.252781551373137e-08   5.792692453366552e-09
1992 01 14 21 48635.875	 -6.088883853155818e-08  -1.082782256429564e-07  -3.911883306638130e-10  -5.118786798184965e-08  -3.210119755644817e-09   5.789745588145538e-09
1992 01 15 00 48636.0	 -5.769609955760657e-08  -1.030640292679850e-07  -4.092611195729985e-10  -5.074671461893197e-08   3.223552183709555e-08   5.827265404002749e-09
1992 01 15 03 48636.125	 -5.367579312526750e-08  -1.061840077514551e-07  -4.076613693120144e-10  -3.104324720470938e-08   3.071540052236191e-09   5.857097141345932e-09
1992 01 15 06 48636.250	 -4.881624143233425e-08  -1.082167652707900e-07  -4.034791503772078e-10   1.304701206546785e-08  -4.322909075025617e-08   5.895734836586132e-09
1992 01 15 09 48636.375	 -3.945189757546471e-08  -1.103292509634029e-07  -4.100891568196136e-10   7.542320276300764e-09  -3.053068417720019e-08   5.920116586684212e-09
1992 01 15 12 48636.500	 -3.437501687742542e-08  -1.050686765885513e-07  -4.025261750850068e-10  -3.677689564586256e-08  -2.847753815466320e-08   5.887466410680991e-09
1992 01 15 15 48636.625	 -2.879357798184904e-08  -9.946520106479291e-08  -3.827153519800948e-10  -5.809163802621132e-08  -9.492493621758338e-08   5.834922262746157e-09
1992 01 15 18 48636.750	 -1.823450838567854e-08  -1.044144853618455e-07  -3.719640613975696e-10  -8.783839048164543e-08  -1.196103487681793e-07   5.779894609000938e-09
1992 01 15 21 48636.875	 -1.103427766854960e-08  -1.031087910213085e-07  -3.734833990770630e-10  -1.259140790336637e-07  -2.522621151616370e-09   5.754714067035351e-09
