Effective Oceanic Angular Momentum Functions (OAM)

File name                    : ESMGFZ_OAM_v1.0_03h_1995.asc
File contents                : effective angular momentum functions from oceanic mass and motion terms
File units                   : dimensionless earth rotation excitation functions
Issue date                   : 2017-08-16
Version number               : v1.0
 
References                   : Dobslaw, H., R. Dill, A. Groetzsch, A. Brzezinski, and M. Thomas (2010), 
                               Seasonal polar motion excitation from numerical models of atmosphere, ocean, 
                               and continental hydrosphere, J. Geophys. Res., doi:10.1029/2009JB007127
 
Contact                      : Henryk Dobslaw, dobslaw@gfz-potsdam.de
Affiliation                  : Deutsches GeoForschungsZentrum GFZ
                               Dep. 1: Geodesy and Remote Sensing
                               Sec. 1.3: Earth System Modelling
                               Telegrafenberg
                               14473 Potsdam, Germany
 
Temporal domain              : 01.01.1995, 00:00 UTC until 31.12.1995, 21:00 UTC
Temporal resolution          : 3h 
Number of data records       : 2920
Subtracted mean values       : mean from 2003-01-01 to 2014-12-31
                               7.152098599129423e-17   1.847667664741510e-17   3.794620422326981e-20  -3.220254498203050e-08   8.226002041060833e-08   3.462197020095727e-09
 
Numerical model              : MPIOM (Max-Planck-Institute Ocean Model)
Horizontal domain            : global
Horizontal resolution        : 1.0 x 1.0 degree
 
Model forcing                : 3h ECMWF operational data
Correction                   : Oceanic pressure tides are subtracted, global mass (Greatbatch) correction applied
 
Data assimilated             : None

Notes : These AAMs are part of a set of consistently processed Earth rotation excitation 
        function (AAM, OAM, HAM). The ocean model MPIOM and the hydrological model LSDM were
        forced consistently with operational analysis data from the ECMWF.

-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
YYYY MM DD HH    MJD          OAM mass term                                                           OAM motion term
                              x-component             y-component             z-component             x-component             y-component             z-component

1995 01 01 00 49718.0	 -4.995969232410576e-08   7.363245030259842e-08  -2.901481913340112e-10   2.857636700011346e-08   1.151191842059305e-07  -2.724303126499190e-10
1995 01 01 03 49718.125	 -4.710234539009591e-08   6.155282331495881e-08  -2.898218040433530e-10   1.512675381991385e-08   1.010546322073831e-07  -2.509328629101438e-10
1995 01 01 06 49718.250	 -5.296327115651310e-08   5.378871700914253e-08  -2.581758387924886e-10   1.301126032860209e-08   7.579555637923766e-08  -1.301681643647859e-10
1995 01 01 09 49718.375	 -7.296753757723871e-08   5.584385610923011e-08  -2.274825070027419e-10   5.571953013231068e-09   5.267823672577837e-08   6.015889312366865e-12
1995 01 01 12 49718.500	 -8.479586238457300e-08   6.687537027619123e-08  -2.056334425849136e-10  -4.294723040820466e-08  -1.432651494862003e-08   6.290327901641483e-11
1995 01 01 15 49718.625	 -8.291134364681201e-08   8.433053533154631e-08  -1.564518474442319e-10  -9.472200749908321e-08  -2.123125474581920e-08   1.048920743281911e-10
1995 01 01 18 49718.750	 -9.134117823695861e-08   9.590891369847769e-08  -1.101380852989049e-10  -1.303641372665325e-07   4.764894825257294e-09   1.636935490234030e-10
1995 01 01 21 49718.875	 -9.831018931385876e-08   8.775798686544566e-08  -1.375388694060982e-10  -1.678485004864875e-07   1.508380962176671e-08   1.597729324088320e-10
1995 01 02 00 49719.0	 -8.940115092101672e-08   6.352047190753164e-08  -2.126549328733936e-10  -2.044872462948343e-07   6.308583816808677e-08   1.058510868560458e-10
1995 01 02 03 49719.125	 -7.496298993639750e-08   3.831751811494605e-08  -2.469679446907190e-10  -2.039635826809444e-07   9.939042340924498e-08   7.890145831992514e-11
1995 01 02 06 49719.250	 -6.807043550883210e-08   1.675127659795861e-08  -2.559001595928852e-10  -1.419908586361613e-07   1.473768905216858e-07   5.191434448121496e-11
