Effective Oceanic Angular Momentum Functions (OAM)

File name                    : ESMGFZ_OAM_v1.0_03h_1987.asc
File contents                : effective angular momentum functions from oceanic mass and motion terms
File units                   : dimensionless earth rotation excitation functions
Issue date                   : 2017-08-16
Version number               : v1.0
 
References                   : Dobslaw, H., R. Dill, A. Groetzsch, A. Brzezinski, and M. Thomas (2010), 
                               Seasonal polar motion excitation from numerical models of atmosphere, ocean, 
                               and continental hydrosphere, J. Geophys. Res., doi:10.1029/2009JB007127
 
Contact                      : Henryk Dobslaw, dobslaw@gfz-potsdam.de
Affiliation                  : Deutsches GeoForschungsZentrum GFZ
                               Dep. 1: Geodesy and Remote Sensing
                               Sec. 1.3: Earth System Modelling
                               Telegrafenberg
                               14473 Potsdam, Germany
 
Temporal domain              : 01.01.1987, 00:00 UTC until 31.12.1987, 21:00 UTC
Temporal resolution          : 3h 
Number of data records       : 2920
Subtracted mean values       : mean from 2003-01-01 to 2014-12-31
                               7.152098599129423e-17   1.847667664741510e-17   3.794620422326981e-20  -3.220254498203050e-08   8.226002041060833e-08   3.462197020095727e-09
 
Numerical model              : MPIOM (Max-Planck-Institute Ocean Model)
Horizontal domain            : global
Horizontal resolution        : 1.0 x 1.0 degree
 
Model forcing                : 3h ECMWF operational data
Correction                   : Oceanic pressure tides are subtracted, global mass (Greatbatch) correction applied
 
Data assimilated             : None

Notes : These AAMs are part of a set of consistently processed Earth rotation excitation 
        function (AAM, OAM, HAM). The ocean model MPIOM and the hydrological model LSDM were
        forced consistently with operational analysis data from the ECMWF.

-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
YYYY MM DD HH    MJD          OAM mass term                                                           OAM motion term
                              x-component             y-component             z-component             x-component             y-component             z-component

1987 01 01 00 46796.0	  7.611630947718745e-09   3.660518859959682e-08  -2.463614998549029e-10   1.529303349803969e-07   1.069184960765066e-07  -2.944364590822890e-10
1987 01 01 03 46796.125	  1.674992009090012e-08   4.904216756670338e-08  -2.637663052469408e-10   1.660324376080046e-07   8.535751975949826e-08  -3.257114318526460e-10
1987 01 01 06 46796.250	  2.103487688924325e-08   5.768546532358038e-08  -2.499120816562146e-10   1.843599093789316e-07   1.498070119936594e-07  -3.333829161965591e-10
1987 01 01 09 46796.375	  2.594172041825437e-08   7.529052795861004e-08  -2.396004435890238e-10   2.104069059549544e-07   1.305675977297803e-07  -3.199638755432052e-10
1987 01 01 12 46796.500	  4.244462562281947e-08   9.100184667142775e-08  -2.503143553264408e-10   1.758701741280854e-07   6.344102094207986e-08  -2.748336189577520e-10
1987 01 01 15 46796.625	  5.121404269303674e-08   8.055498615762452e-08  -2.444694953802555e-10   1.244359227015693e-07   1.486700410230431e-08  -2.033209389866270e-10
1987 01 01 18 46796.750	  5.194456273649656e-08   6.480542136018555e-08  -2.245473914088249e-10   9.581729592232550e-08   6.298732960063078e-09  -1.351524454463751e-10
1987 01 01 21 46796.875	  5.226661392283982e-08   5.572310905217272e-08  -2.300877087385252e-10   8.308705997138377e-08   3.009131646748707e-08  -1.245542199913660e-10
1987 01 02 00 46797.0	  6.150228204558864e-08   5.421663002298158e-08  -2.612640860769364e-10   9.076675296225070e-08   2.085307904486857e-08  -1.827580835314268e-10
1987 01 02 03 46797.125	  6.544138574450639e-08   6.042468453461797e-08  -2.738644024960565e-10   9.362912355869856e-08   1.773944675117119e-08  -2.250507449637141e-10
1987 01 02 06 46797.250	  6.260621808803542e-08   6.817346205060729e-08  -2.683305400623410e-10   1.103041518901455e-07   6.280559274187786e-08  -1.752634992608901e-10
